node,run_id,configuration,dataset,protocol,phase,round,accepted,protocol_status,case_status,known_event_lines,started_at,finished_at,duration_s,completed,failed,total_input_tokens,total_output_tokens,output_throughput,request_throughput,mean_ttft_ms,p95_ttft_ms,mean_tpot_ms,p95_tpot_ms,mean_itl_ms,p95_itl_ms,mean_e2el_ms,p95_e2el_ms,spec_decode_acceptance_rate,spec_decode_acceptance_length,study_phase,tp,dp,ep,num_speculative_tokens,spec_stats_source,draft_tokens,accepted_draft_tokens,verification_steps,acceptance_length_includes_bonus,accepted_tokens_by_position,kv_capacity_tokens_min_per_rank,kv_cache_usage_peak_pct,preemptions_delta
45,k2-core-02,tp4-epoff-k2,govreport,jit_clean,measurement,3,false,PASS,PASS,24,2026-09-19T22:15:22.945081+00:00,2026-09-19T22:19:05.393308+00:00,195.59517852496356,128,0,1042149,131072,670.1187676938133,0.6544128590759896,5019.880188113348,20847.833345097024,42.085105742472734,69.99250783183078,104.33549475827076,754.0549175289924,48072.943362662954,73418.49527293233,74.0590329054489,2.481180658108978,core,4,1,off,2,prometheus_window_delta:engine=0,105636,78233,52818,true,"[44186, 34047]",74629,27.896953668331857,0.0
45,k2-core-02,tp4-epoff-k2,govreport,jit_clean,measurement,4,false,PASS,PASS,24,2026-09-19T22:19:05.394464+00:00,2026-09-19T22:22:35.124399+00:00,182.84179884998593,128,0,1042149,131072,716.8601535556927,0.7000587437067312,4450.464932856448,19771.033895510474,39.44887615904019,56.36125310859097,98.01513630752378,746.5855843445751,44806.66524355456,62357.94297196552,74.34158096466928,2.4868316192933855,core,4,1,off,2,prometheus_window_delta:engine=0,105404,78359,52702,true,"[44160, 34199]",74629,27.84471218206158,0.0
45,k2-core-02,tp4-epoff-k2,govreport,jit_clean,measurement,5,true,PASS,PASS,0,2026-09-19T22:22:35.125603+00:00,2026-09-19T22:25:50.633194+00:00,169.79119521100074,128,0,1042149,131072,771.9599348901213,0.7538671239161341,4389.688796672999,19798.624084604664,36.39392458039796,50.954642927104324,90.26890189800744,746.8173977918923,41620.673642420115,60205.27512698899,74.10925690905991,2.4821851381811983,core,4,1,off,2,prometheus_window_delta:engine=0,105586,78249,52793,true,"[44025, 34224]",74629,27.92307441146701,0.0
45,k2-core-02,tp4-epoff-k2,govreport,jit_clean,measurement,6,true,PASS,PASS,0,2026-09-19T22:25:50.634944+00:00,2026-09-19T22:29:06.365615+00:00,169.86538363900036,128,0,1042149,131072,771.6227826533247,0.7535378736848874,4237.232233776012,19606.605207931712,36.57761468077577,48.637378012097116,90.35483128561583,751.6634576022625,41656.132052209614,60584.90147382835,73.60731196589258,2.4721462393178517,core,4,1,off,2,prometheus_window_delta:engine=0,106018,78037,53009,true,"[43887, 34150]",74629,27.92307441146701,0.0
45,k2-core-02,tp4-epoff-k2,govreport,jit_clean,measurement,7,true,PASS,PASS,0,2026-09-19T22:29:06.368355+00:00,2026-09-19T22:32:20.391537+00:00,168.2597706200322,128,0,1042149,131072,778.9859662651602,0.7607284826808205,4430.106138785959,19776.830017653985,36.145577353788354,48.04203191854379,90.48245149450769,747.4239973817021,41407.031771711445,59970.74025201727,75.26620658012962,2.5053241316025923,core,4,1,off,2,prometheus_window_delta:engine=0,104618,78742,52309,true,"[44201, 34541]",74629,27.93286969014268,0.0
45,k3-core-02,tp4-epoff-k3,govreport,jit_clean,measurement,1,false,PASS,PASS,312,2026-09-19T22:41:12.121486+00:00,2026-09-19T22:49:52.058345+00:00,494.54438467300497,128,0,1042149,131072,265.0358674816729,0.2588240893375712,13423.174475980886,39285.82028353121,105.80394479903096,196.2979339738672,308.9808386071624,763.8060801546089,121660.61000538958,232695.9092091769,64.12126348342589,2.9236379045027765,core,4,1,off,3,prometheus_window_delta:engine=0,134517,86254,44839,true,"[36971, 28763, 20520]",74566,27.8683703146956,0.0
45,k3-core-02,tp4-epoff-k3,govreport,jit_clean,measurement,2,false,PASS,PASS,36,2026-09-19T22:49:52.059068+00:00,2026-09-19T22:53:39.438209+00:00,201.76410525501706,128,0,1042149,131072,649.6299222021345,0.634404220900522,5005.302285773723,22086.256342218254,43.33763975030077,70.21275075137268,126.0703347086446,760.7471311697736,49339.7077503314,85163.49275167448,63.740104710491046,2.9122031413147313,core,4,1,off,3,prometheus_window_delta:engine=0,135039,86074,45013,true,"[36682, 28739, 20653]",74566,27.825888042874414,0.0
45,k3-core-02,tp4-epoff-k3,govreport,jit_clean,measurement,3,false,PASS,PASS,24,2026-09-19T22:53:39.439288+00:00,2026-09-19T22:57:14.031813+00:00,188.88405692193191,128,0,1042149,131072,693.9283396172164,0.6776643941574378,4700.6799691416745,21328.68690041941,40.39888044177418,67.08120192158265,118.65489258205406,761.9578852201812,46028.73466107667,70670.35897505119,64.68683878010303,2.9406051634030907,core,4,1,off,3,prometheus_window_delta:engine=0,133749,86518,44583,true,"[36926, 28823, 20769]",74566,27.93045978889579,0.0
45,k3-core-02,tp4-epoff-k3,govreport,jit_clean,measurement,4,true,PASS,PASS,0,2026-09-19T22:57:14.033185+00:00,2026-09-19T23:00:22.730360+00:00,162.95933672098909,128,0,1042149,131072,804.323352299936,0.7854720237304063,4251.314760370406,19820.75410812394,34.83370002833618,49.25659800061336,100.83038430107423,760.3733931668103,39886.18988935832,58769.31131709716,63.25647884106668,2.8976943652320006,core,4,1,off,3,prometheus_window_delta:engine=0,135711,85846,45237,true,"[36679, 28608, 20559]",74566,27.858566713506093,0.0
45,k3-core-02,tp4-epoff-k3,govreport,jit_clean,measurement,5,true,PASS,PASS,0,2026-09-19T23:00:22.732045+00:00,2026-09-19T23:03:31.603515+00:00,161.78087348595727,128,0,1042149,131072,810.1822989067813,0.7911936512761536,4464.876547585845,19807.45528240804,34.23034486596591,46.146089972363505,101.52800470753913,762.3018716578373,39482.51934546897,57487.42415506855,65.6315121862825,2.968945365588475,core,4,1,off,3,prometheus_window_delta:engine=0,132444,86925,44148,true,"[36949, 29055, 20921]",74566,27.85529884644292,0.0
45,k3-core-02,tp4-epoff-k3,govreport,jit_clean,measurement,6,false,PASS,PASS,24,2026-09-19T23:03:31.605564+00:00,2026-09-19T23:07:05.801925+00:00,187.42729963210877,128,0,1042149,131072,699.3218184185248,0.6829314632993406,4927.925223155398,21334.745395992646,40.108539535695805,70.39565557657438,118.096165584838,760.832743172068,45958.96116817221,83031.64672433629,64.92999340408946,2.947899802122684,core,4,1,off,3,prometheus_window_delta:engine=0,133416,86627,44472,true,"[36840, 28905, 20882]",74566,27.829155909937587,0.0
45,k3-core-02,tp4-epoff-k3,govreport,jit_clean,measurement,7,true,PASS,PASS,0,2026-09-19T23:07:05.803987+00:00,2026-09-19T23:10:14.929185+00:00,162.12182546802796,128,0,1042149,131072,808.4784366423797,0.789529723283574,4283.901377096299,19793.769047863312,34.635295616837574,48.406378852385785,101.59686884431447,760.5159142578486,39715.80879312114,59657.50386163708,64.55122461170848,2.936536738351254,core,4,1,off,3,prometheus_window_delta:engine=0,133920,86447,44640,true,"[36885, 28846, 20716]",74566,27.81935230874808,0.0
45,k3-restart-01,tp4-epoff-k3,govreport,jit_clean,measurement,1,false,PASS,PASS,128,2026-09-19T23:57:47.665221+00:00,2026-09-20T00:01:02.077682+00:00,168.53370424499735,128,0,1042149,131072,777.7198073654199,0.7594919993802929,4570.088582529024,20167.371086234918,35.27031535275843,51.08093224943343,102.7666552048628,760.8005090150982,40651.621188400895,61702.67696723458,63.89426607035578,2.9168279821106733,restart_check,4,1,off,3,prometheus_window_delta:engine=0,134829,86148,44943,true,"[36674, 28754, 20720]",74566,27.97620992778014,0.0
45,k3-restart-01,tp4-epoff-k3,govreport,jit_clean,measurement,2,true,PASS,PASS,0,2026-09-20T00:01:02.078395+00:00,2026-09-20T00:04:09.666048+00:00,162.0681005710503,128,0,1042149,131072,808.7464438601124,0.789791449082141,4345.329588335517,19805.508381454267,34.470954164945844,45.356024924285826,101.36913168234808,760.8593687356915,39609.11569907512,58465.11931756394,64.81315127560187,2.944394538268056,restart_check,4,1,off,3,prometheus_window_delta:engine=0,133584,86580,44528,true,"[37101, 28885, 20594]",74566,27.83242377700075,0.0
45,k3-restart-01,tp4-epoff-k3,govreport,jit_clean,measurement,3,false,PASS,PASS,4,2026-09-20T00:04:09.667594+00:00,2026-09-20T00:07:18.945050+00:00,163.55656559602357,128,0,1042149,131072,801.3863553710293,0.7826038626670208,4169.894396892232,19807.83649339573,34.84023503876405,49.41577352692652,101.67416567093132,761.524918791838,39811.45484154786,59001.493758120334,64.0546764727732,2.921640294183196,restart_check,4,1,off,3,prometheus_window_delta:engine=0,134610,86224,44870,true,"[36872, 28761, 20591]",74566,27.83569164406392,0.0
45,k3-restart-01,tp4-epoff-k3,govreport,jit_clean,measurement,4,false,PASS,PASS,8,2026-09-20T00:07:18.946568+00:00,2026-09-20T00:10:28.703784+00:00,162.70343281002715,128,0,1042149,131072,805.5884116043202,0.7867074332073439,4399.2014221221325,19827.59839424397,34.598495499302864,47.332566745315454,101.15581472616675,761.2744003301486,39793.46231790896,58975.89723666897,64.23441325980009,2.9270323977940027,restart_check,4,1,off,3,prometheus_window_delta:engine=0,134361,86306,44787,true,"[36828, 28841, 20637]",74566,27.799745106369077,0.0
45,k3-restart-01,tp4-epoff-k3,govreport,jit_clean,measurement,5,true,PASS,PASS,0,2026-09-20T00:10:28.705489+00:00,2026-09-20T00:13:35.956221+00:00,161.70338181895204,128,0,1042149,131072,810.5705553316884,0.791572807941102,4445.35447403905,19803.953887254458,34.341353272713626,46.993313428909644,100.9200196749891,760.6673259753734,39576.55887202509,57684.47589233399,64.72313239672637,2.941693971901791,restart_check,4,1,off,3,prometheus_window_delta:engine=0,133674,86518,44558,true,"[37017, 28896, 20605]",74566,27.887977517074603,0.0
45,k3-restart-01,tp4-epoff-k3,govreport,jit_clean,measurement,6,true,PASS,PASS,0,2026-09-20T00:13:35.958334+00:00,2026-09-20T00:16:43.843276+00:00,162.19153511000331,128,0,1042149,131072,808.1309540051083,0.7891903847706135,4278.01007992548,19815.143051388437,34.642116669616044,46.899546386840406,101.71713612328378,761.6097057471052,39716.89543294269,58677.17310092993,64.6418213890633,2.9392546416718988,restart_check,4,1,off,3,prometheus_window_delta:engine=0,133788,86483,44596,true,"[36749, 28874, 20860]",74566,27.8683703146956,0.0
45,k4-core-02,tp4-epoff-k4,govreport,jit_clean,measurement,1,false,PASS,PASS,334,2026-09-19T23:19:01.214117+00:00,2026-09-19T23:27:54.101265+00:00,507.26065591489896,128,0,1042149,131072,258.39181192477383,0.25233575383278695,12632.911179124676,38087.35537088359,109.15067310551504,230.24810587404988,351.6713206682435,761.9221186323557,124294.04976606657,257425.5635565147,55.64748289946361,3.2258993159785443,core,4,1,off,4,prometheus_window_delta:engine=0,162568,90465,40642,true,"[33155, 25855, 18798, 12657]",74427,27.890911471974857,0.0
45,k4-core-02,tp4-epoff-k4,govreport,jit_clean,measurement,2,false,PASS,PASS,16,2026-09-19T23:27:54.102176+00:00,2026-09-19T23:31:28.920369+00:00,188.9327515020268,128,0,1042149,131072,693.7494900062042,0.6774897363341837,4569.7184579621535,21298.79597859107,40.42463908794221,71.17336232274113,129.61224331738848,760.2900622878224,45924.12424492704,85594.2811816698,55.24853085210578,3.2099412340842313,core,4,1,off,4,prometheus_window_delta:engine=0,163360,90254,40840,true,"[33048, 25731, 18797, 12678]",74427,27.763226820324782,0.0
45,k4-core-02,tp4-epoff-k4,govreport,jit_clean,measurement,3,false,PASS,PASS,24,2026-09-19T23:31:28.922120+00:00,2026-09-19T23:35:02.679069+00:00,187.3696382829221,128,0,1042149,131072,699.5370285237223,0.6831416294176975,4887.630277635253,21342.332514160073,40.062139969960384,68.81436551542122,130.2034482748515,761.0130153538194,45871.19946690473,84725.45979625428,56.3632414991313,3.254529659965252,core,4,1,off,4,prometheus_window_delta:engine=0,161160,90835,40290,true,"[33427, 25979, 18848, 12581]",74427,27.877815610267152,0.0
45,k4-core-02,tp4-epoff-k4,govreport,jit_clean,measurement,4,true,PASS,PASS,0,2026-09-19T23:35:02.680216+00:00,2026-09-19T23:38:13.486074+00:00,165.0817432020558,128,0,1042149,131072,793.9824080944629,0.775373445404749,4388.426681941382,19790.024196571896,34.42857749944878,47.315127436580994,109.87072844835335,760.815775411902,39608.861463877474,56490.44008521014,54.893741470072136,3.1957496588028858,core,4,1,off,4,prometheus_window_delta:engine=0,164128,90096,41032,true,"[33336, 25723, 18615, 12422]",74427,27.890911471974857,0.0
45,k4-core-02,tp4-epoff-k4,govreport,jit_clean,measurement,5,true,PASS,PASS,0,2026-09-19T23:38:13.487403+00:00,2026-09-19T23:41:21.221788+00:00,161.57290678098798,128,0,1042149,131072,811.2251157161395,0.7922120270665425,4421.53514210986,19785.77882384997,34.2245920878112,47.08594292654215,111.38601830771073,760.7077889377251,39433.29284794072,57929.983323113986,56.47959437291843,3.259183774916737,core,4,1,off,4,prometheus_window_delta:engine=0,160936,90896,40234,true,"[33210, 25957, 18920, 12809]",74427,27.910555264536406,0.0
45,k4-core-02,tp4-epoff-k4,govreport,jit_clean,measurement,6,false,PASS,PASS,24,2026-09-19T23:41:21.224425+00:00,2026-09-19T23:44:55.168548+00:00,187.63841635396238,128,0,1042149,131072,698.5349937762472,0.6821630798596164,4575.450194709447,20533.88473754166,40.414006899126434,68.89876188027088,129.63528988920794,760.5308442958631,45918.97925251578,83284.72932006698,55.29800107785018,3.211920043114007,core,4,1,off,4,prometheus_window_delta:engine=0,163288,90295,40822,true,"[33424, 25819, 18585, 12467]",74427,27.884363541121004,0.0
45,k4-core-02,tp4-epoff-k4,govreport,jit_clean,measurement,7,true,PASS,PASS,0,2026-09-19T23:44:55.171271+00:00,2026-09-19T23:48:03.963872+00:00,163.41527918109205,128,0,1042149,131072,802.0792220704762,0.7832804903031995,4442.619773399201,19755.50433312309,34.30588285248464,49.03653231948998,110.54333727104768,760.4755324078724,39537.53793149099,59022.25186652504,55.66171223269434,3.2264684893077735,core,4,1,off,4,prometheus_window_delta:engine=0,162548,90477,40637,true,"[33265, 25862, 18758, 12592]",74427,27.82215819800943,0.0
45,k5-core-02,tp4-epoff-k5,govreport,jit_clean,measurement,1,false,PASS,PASS,338,2026-09-19T20:48:44.221541+00:00,2026-09-19T20:57:47.426646+00:00,517.824511719984,128,0,1042149,131072,253.1205013154684,0.2471879895658871,9485.435605062776,26951.59599602339,115.15246514870555,253.60514012290886,389.1031294462843,761.6084566980135,127286.40745218855,282826.89421237446,47.680119735755575,3.3840059867877788,core,4,1,off,5,prometheus_window_delta:engine=0,193760,92385,38752,true,"[31511, 24295, 17535, 11788, 7256]",74317,27.853372241712847,0.0
45,k5-core-02,tp4-epoff-k5,govreport,jit_clean,measurement,2,false,PASS,PASS,48,2026-09-19T20:57:47.427359+00:00,2026-09-19T21:01:49.362608+00:00,216.08987722999882,128,0,1042149,131072,606.5624252286995,0.5923461183874018,4701.549487928787,20498.510728433022,46.92693102599403,85.40361180105167,159.52232951961548,759.5613120240159,52707.79992752068,109366.83101234956,48.09761163032191,3.4048805815160956,core,4,1,off,5,prometheus_window_delta:engine=0,192600,92636,38520,true,"[31360, 24413, 17612, 11848, 7403]",74317,27.863208629791135,0.0
45,k5-core-02,tp4-epoff-k5,govreport,jit_clean,measurement,3,true,PASS,PASS,0,2026-09-19T21:01:49.363709+00:00,2026-09-19T21:05:00.650581+00:00,165.53286091901828,128,0,1042149,131072,791.818610953162,0.7732603622589472,4306.566285047666,19717.01962464139,34.76029412359232,47.99369147483474,117.53781867745346,758.7266081944107,39866.34717348261,58598.872952890815,47.73712072304713,3.3868560361523565,core,4,1,off,5,prometheus_window_delta:engine=0,193625,92431,38725,true,"[31413, 24353, 17509, 11776, 7380]",74317,27.899275386078237,0.0
45,k5-core-02,tp4-epoff-k5,govreport,jit_clean,measurement,4,true,PASS,PASS,0,2026-09-19T21:05:00.652165+00:00,2026-09-19T21:08:10.908197+00:00,164.54170048097149,128,0,1042149,131072,796.5883397148791,0.7779183005028116,4249.002888006544,19731.629578908898,34.698169485599415,50.78839074866025,118.9589250179445,758.9288790419232,39745.230271774744,59169.08623077324,48.68042100853537,3.4340210504267685,core,4,1,off,5,prometheus_window_delta:engine=0,190970,92965,38194,true,"[31179, 24355, 17759, 12020, 7652]",74317,27.91566936620873,0.0
45,k5-core-02,tp4-epoff-k5,govreport,jit_clean,measurement,5,true,PASS,PASS,0,2026-09-19T21:08:10.910747+00:00,2026-09-19T21:11:19.504217+00:00,162.10292932204902,128,0,1042149,131072,808.5726800136965,0.7896217578258755,4313.950527282941,19737.288864358554,34.442092415476246,47.5596361977589,119.61874179721768,758.7749523925595,39548.21106831514,59640.889376180705,49.57324350847413,3.478662175423706,core,4,1,off,5,prometheus_window_delta:engine=0,188515,93453,37703,true,"[31409, 24448, 17766, 12199, 7631]",74317,27.91566936620873,0.0
45,off-core-01,tp4-epoff-off,govreport,jit_clean,measurement,1,false,PASS,PASS,52,2026-09-19T20:23:08.602920+00:00,2026-09-19T20:27:45.194847+00:00,251.06563205597922,128,0,1042149,131072,522.0626930362788,0.509826848668241,9319.086287063328,32965.3520356107,52.17583432296281,69.62027177703385,52.17583490066264,27.02771321637556,62694.96479945428,78118.22126364568,,,core,4,1,off,0,,,,,,,85450,24.1017451807916,0.0
45,off-core-01,tp4-epoff-off,govreport,jit_clean,measurement,2,true,PASS,PASS,0,2026-09-19T20:27:45.195592+00:00,2026-09-19T20:31:28.229472+00:00,197.5284377830103,128,0,1042149,131072,663.5601509894273,0.6480079599506126,5651.492051248169,19634.826330421485,42.677716726102126,45.993851578281415,42.677717302236346,26.90381793654523,49310.796262050644,64880.74957273201,,,core,4,1,off,0,,,,,,,85450,24.104596783392264,0.0
45,off-core-01,tp4-epoff-off,govreport,jit_clean,measurement,3,true,PASS,PASS,0,2026-09-19T20:31:28.231035+00:00,2026-09-19T20:35:14.067602+00:00,197.64720349898562,128,0,1042149,131072,663.1614193350968,0.6476185735694304,5656.454207588467,19656.596918497227,42.701542010970456,45.981918512204004,42.70154255333602,27.065623278031122,49340.13168481124,64906.75614210194,,,core,4,1,off,0,,,,,,,85450,24.104596783392264,0.0
45,off-core-01,tp4-epoff-off,govreport,jit_clean,measurement,4,true,PASS,PASS,0,2026-09-19T20:35:14.070044+00:00,2026-09-19T20:38:57.282953+00:00,197.57097475393675,128,0,1042149,131072,663.4172866902267,0.6478684440334245,5656.6242463441085,19656.190427270478,42.68339585534335,45.99373352982219,42.683396607647495,27.01391275622882,49321.73820636035,64941.959373577265,,,core,4,1,off,0,,,,,,,85450,24.104596783392264,0.0
